wavelength,00:00:00.000,00:00:22.975,00:00:45.958,00:01:08.948,00:01:31.929,00:01:54.909,00:02:17.891,00:02:40.876,00:03:03.856,00:03:26.841,00:03:49.826,00:04:12.811,00:04:35.799,00:04:58.777,00:05:21.760,00:05:44.746,00:06:07.733,00:06:30.720,00:06:53.705,00:07:16.686,00:07:39.671,00:08:02.650,00:08:25.637,00:08:48.622,00:09:11.602,00:09:34.582,00:09:57.567,00:10:20.555,00:10:43.550,00:11:06.535
991,44.926434,43.229858,43.591732,42.93306,43.757824,43.625935,45.133701,44.081409,45.02647,43.99382,44.179745,44.688404,43.633656,45.268902,43.985344,43.444839,44.668575,43.784088,44.279781,44.197109,44.397614,42.468689,44.751339,42.338413,44.253521,42.904758,43.812717,44.280968,43.075451,42.948395
992,45.002842,43.297096,43.63414,42.951996,43.853954,43.711525,45.248688,44.130714,45.102173,44.078606,44.281441,44.786739,43.690166,45.344013,44.069969,43.52158,44.803719,43.854164,44.380775,44.285862,44.47168,42.537018,44.842937,42.398891,44.380569,42.960342,43.88866,44.397926,43.094509,42.964973
993,45.082294,43.367004,43.678238,42.971691,43.953907,43.800514,45.368252,44.181976,45.180889,44.166775,44.387188,44.888988,43.748928,45.422123,44.157963,43.601376,44.944237,43.927025,44.485786,44.378151,44.548695,42.60807,44.938171,42.461777,44.512672,43.018135,43.967632,44.519531,43.11433,42.98222
994,45.161572,43.420639,43.720318,42.998314,44.031883,43.858913,45.473137,44.237751,45.27161,44.224415,44.464211,44.980782,43.801216,45.501114,44.237751,43.673489,45.06472,43.970692,44.580345,44.43811,44.62529,42.66877,45.019634,42.489574,44.610065,43.065147,44.031883,44.630363,43.147213,43.007305
995,45.238255,43.442871,43.757484,43.036888,44.067276,43.859497,45.54805,44.300194,45.381752,44.224388,44.486309,45.050739,43.840122,45.579456,44.300194,43.729427,45.14497,43.959553,44.652985,44.437035,44.698898,42.708729,45.073471,42.45219,44.640953,43.091026,44.067276,44.718216,43.203121,43.046066
996,45.318306,43.466076,43.79628,43.077156,44.104225,43.8601,45.626255,44.365376,45.496738,44.224358,44.509373,45.123779,43.880737,45.66124,44.365376,43.787827,45.228748,43.947918,44.728825,44.435909,44.775745,42.750435,45.129681,42.413151,44.673195,43.118046,44.104225,44.809929,43.26149,43.086536
997,45.394909,43.486092,43.835365,43.116741,44.139637,43.865192,45.707539,44.430984,45.616459,44.231915,44.535141,45.195496,43.919632,45.742783,44.435863,43.840431,45.307152,43.944397,44.801025,44.440926,44.853188,42.784569,45.189728,42.381023,44.70612,43.144485,44.140331,44.898376,43.317204,43.127384
998,45.421017,43.474571,43.865086,43.139091,44.152138,43.904667,45.789162,44.480377,45.738312,44.297909,44.574825,45.235176,43.933144,45.798008,44.527679,43.830975,45.319164,44.006836,44.822617,44.493568,44.912239,42.747936,45.262524,42.413738,44.734604,43.158398,44.158897,44.934284,43.335068,43.159039
999,45.448349,43.462521,43.896198,43.162479,44.165222,43.94598,45.874599,44.532078,45.865864,44.366997,44.616371,45.276714,43.947292,45.85582,44.623795,43.821075,45.331738,44.072197,44.845219,44.548672,44.974056,42.709583,45.338726,42.447983,44.76442,43.172962,44.178322,44.97187,43.353771,43.192177
1000,45.476997,43.449883,43.928799,43.186996,44.178936,43.989281,45.964142,44.586262,45.999538,44.439388,44.659908,45.320244,43.962116,45.916405,44.724518,43.810707,45.344913,44.14069,44.868904,44.606426,45.038834,42.669395,45.418587,42.483868,44.795666,43.188225,44.198689,45.011261,43.373367,43.226902
1001,45.589725,43.503338,43.981457,43.21175,44.24556,44.041832,46.04731,44.647125,46.106388,44.553326,44.749104,45.369579,44.021534,46.017242,44.771999,43.838108,45.36805,44.188538,44.934353,44.713387,45.082352,42.640648,45.500336,42.520897,44.874744,43.220222,44.277924,45.053574,43.452194,43.219986
1002,45.720608,43.569584,44.039524,43.237579,44.323418,44.098057,46.132927,44.711594,46.213409,44.678661,44.849335,45.421894,44.090561,46.128719,44.812939,43.872692,45.393726,44.235073,45.009212,44.832687,45.124275,42.612522,45.5858,42.559647,44.964764,43.256233,44.369884,45.098114,43.543789,43.20612
1003,45.858097,43.639175,44.100513,43.264702,44.405209,44.15712,46.22287,44.779316,46.32584,44.810322,44.954609,45.476856,44.163063,46.245827,44.855942,43.909023,45.420708,44.283958,45.087849,44.958,45.168316,42.582981,45.675568,42.600357,45.059315,43.29406,44.466484,45.144909,43.639999,43.191551
1004,46.009151,43.765491,44.156082,43.320721,44.501862,44.271687,46.354034,44.856327,46.428116,44.891186,45.05558,45.600624,44.261204,46.377129,44.928707,43.984764,45.528244,44.400745,45.173737,45.086559,45.248299,42.630543,45.802925,42.634426,45.177246,43.337273,44.545879,45.247448,43.735367,43.210388
1005,46.171654,43.930733,44.209129,43.396408,44.60984,44.424168,46.514172,44.940697,46.525635,44.940613,45.15554,45.771091,44.37764,46.519943,45.021996,44.087334,45.689796,44.56353,45.265823,45.219482,45.35294,42.728836,45.956833,42.66481,45.312374,43.384727,44.615551,45.387859,43.831875,43.25119
1006,46.342243,44.104198,44.264805,43.475864,44.723186,44.584251,46.682289,45.02927,46.628014,44.992508,45.260468,45.950047,44.499874,46.669861,45.11993,44.195004,45.859386,44.734413,45.362495,45.359016,45.462788,42.832012,46.118404,42.696697,45.454224,43.434547,44.688698,45.535255,43.933182,43.294014
1007,46.494007,44.228642,44.321182,43.543312,44.824192,44.702969,46.844158,45.131271,46.737984,45.068848,45.370956,46.115086,44.597466,46.816906,45.220284,44.284588,46.028938,44.854397,45.46426,45.481503,45.569756,42.893246,46.26366,42.711693,45.576233,43.47517,44.787514,45.673069,44.007633,43.345951
1008,46.607441,44.262688,44.376808,43.587341,44.900021,44.744942,46.989403,45.253273,46.857475,45.185436,45.487343,46.249947,44.648384,46.95377,45.321358,44.339306,46.192505,44.880859,45.571392,45.56979,45.66795,42.878723,46.375221,42.696518,45.659164,43.498226,44.927963,45.789242,44.032341,43.412064
1009,46.726643,44.298477,44.435268,43.633606,44.979706,44.789047,47.142056,45.381489,46.983044,45.307976,45.609657,46.391674,44.701897,47.097603,45.427593,44.396812,46.364399,44.908665,45.68399,45.662575,45.771137,42.863461,46.492466,42.680569,45.746323,43.522453,45.075573,45.911339,44.058315,43.481541
1010,46.844608,44.318001,44.48531,43.663727,45.049747,44.819466,47.287327,45.490795,47.108772,45.411877,45.721638,46.526161,44.750027,47.242527,45.522121,44.447525,46.532295,44.925808,45.787399,45.741802,45.868542,42.84182,46.602287,42.645424,45.827408,43.539455,45.199772,46.013554,44.065887,43.542797
1011,46.920681,44.221886,44.464157,43.575996,45.034576,44.748531,47.341335,45.441032,47.19986,45.360123,45.731808,46.57336,44.74807,47.353642,45.510601,44.437897,46.625412,44.865887,45.799236,45.706718,45.899078,42.783188,46.630615,42.49028,45.844425,43.502655,45.130157,45.952068,43.946732,43.531048
1012,47.000698,44.120758,44.441902,43.483692,45.018612,44.673904,47.398144,45.388683,47.295673,45.30566,45.742512,46.623016,44.746002,47.470535,45.498466,44.427765,46.723373,44.802849,45.811691,45.669811,45.931206,42.7215,46.660408,42.327065,45.862324,43.463943,45.056911,45.887383,43.821381,43.518688
1013,47.085003,44.01424,44.418461,43.386467,45.001801,44.595303,47.457993,45.333538,47.396614,45.248302,45.753784,46.675323,44.743828,47.593674,45.485699,44.417095,46.826569,44.736446,45.824814,45.630939,45.965046,42.656525,46.691799,42.15514,45.88118,43.423164,44.979763,45.819256,43.689339,43.505669
1014,47.159901,43.961529,44.480194,43.361431,45.00845,44.582375,47.518162,45.359291,47.443844,45.239761,45.75161,46.749928,44.734413,47.627472,45.507298,44.343323,46.765087,44.760117,45.925022,45.672962,45.986019,42.603096,46.764477,42.083191,45.870514,43.38496,44.979347,45.846058,43.667049,43.403847
1015,47.236874,43.91325,44.555252,43.344326,45.01833,44.577095,47.580994,45.396275,47.486423,45.236958,45.747673,46.830563,44.723698,47.651573,45.534134,44.258469,46.680367,44.796074,46.04047,45.726925,46.006298,42.548798,46.845474,42.020622,45.855709,43.345425,44.988506,45.885891,43.65752,43.286514
1016,47.317757,43.862518,44.634121,43.326355,45.028709,44.571548,47.647015,45.435127,47.531162,45.234005,45.743526,46.915283,44.712429,47.676903,45.562336,44.1693,46.591339,44.833847,46.16177,45.783615,46.027607,42.491741,46.930573,41.954868,45.840153,43.303875,44.998127,45.927742,43.647499,43.163219
1017,47.381763,43.851116,44.627392,43.283554,45.000187,44.536572,47.659924,45.445389,47.547306,45.257828,45.736675,46.958584,44.690266,47.75499,45.570709,44.043949,46.54472,44.863018,46.165356,45.796162,46.053375,42.4156,47.021889,41.937183,45.830669,43.264923,44.991089,45.962566,43.622055,43.092602
1018,47.43763,43.861603,44.572342,43.225876,44.949162,44.484299,47.643215,45.439762,47.547703,45.297234,45.728157,46.979488,44.661507,47.864429,45.568104,43.895584,46.520973,44.887959,46.102745,45.784122,46.082207,42.327114,47.118633,41.946171,45.824413,43.226616,44.974525,45.994164,43.587391,43.050148
1019,47.496246,43.872601,44.514584,43.165348,44.895615,44.429436,47.625679,45.433853,47.548115,45.338577,45.719212,47.001415,44.631325,47.979267,45.565365,43.739899,46.496052,44.914127,46.037052,45.771481,46.112461,42.234261,47.220142,41.955605,45.817844,43.186413,44.957138,46.027321,43.551014,43.005592
1020,47.570454,43.922775,44.511429,43.14344,44.887749,44.453369,47.680748,45.477547,47.591648,45.399323,45.741974,47.042046,44.635223,48.079285,45.596992,43.71756,46.546856,44.907204,46.030346,45.794659,46.158497,42.212139,47.302696,41.96064,45.853867,43.194519,44.995861,46.096085,43.556187,42.985401
1021,47.666138,44.030197,44.589832,43.179684,44.948219,44.594296,47.842831,45.594181,47.69846,45.487549,45.811493,47.109589,44.689877,48.154758,45.679131,43.894749,46.709415,44.851055,46.111824,45.870705,46.226967,42.296104,47.354958,41.958988,45.952568,43.274513,45.117363,46.216335,43.62323,43.002037
1022,47.766331,44.142677,44.67194,43.21764,45.011547,44.741871,48.012558,45.716316,47.810307,45.579933,45.884277,47.180313,44.747108,48.233791,45.765141,44.080296,46.879642,44.792252,46.197151,45.95034,46.298664,42.384033,47.409683,41.957256,46.05592,43.35828,45.244595,46.342247,43.693432,43.019463
1023,47.870476,44.234207,44.742527,43.24678,45.080536,44.875946,48.178265,45.830326,47.919533,45.655735,45.95055,47.251854,44.801735,48.313488,45.85141,44.232174,47.051548,44.752678,46.269283,46.029839,46.362556,42.449738,47.466362,41.947514,46.156158,43.412014,45.350994,46.466991,43.742924,43.032269
1024,47.975269,44.20874,44.745197,43.228374,45.164646,44.921413,48.295441,45.885124,47.996899,45.63834,45.973759,47.314716,44.834194,48.382313,45.923767,44.195271,47.201256,44.812565,46.265213,46.094666,46.377609,42.396923,47.522491,41.900894,46.223728,43.311695,45.338383,46.56411,43.68399,43.020599
1025,48.084709,44.18214,44.747982,43.209141,45.25248,44.968899,48.41782,45.942341,48.07769,45.620171,45.997993,47.380367,44.868084,48.454178,45.999321,44.156719,47.357605,44.875107,46.260952,46.162365,46.393322,42.341759,47.581104,41.852192,46.294289,43.206921,45.325203,46.665531,43.622433,43.008408
1026,48.199127,44.154335,44.750904,43.189045,45.344318,45.018539,48.545757,46.002163,48.162159,45.601177,46.023327,47.449005,44.903519,48.52932,46.078312,44.116421,47.521057,44.940495,46.256504,46.233143,46.409763,42.284092,47.642376,41.801292,46.368057,43.097397,45.311432,46.771564,43.558086,42.995667
1027,48.311783,44.068443,44.784409,43.168255,45.35004,45.043396,48.713329,46.061615,48.387951,45.681801,46.139175,47.599812,44.930748,48.687809,46.088528,44.138828,47.644073,44.941319,46.42807,46.252224,46.522377,42.257908,47.837666,41.741318,46.482899,43.162075,45.414639,46.804893,43.520157,43.005569
1028,48.429585,43.975048,44.821304,43.146454,45.350868,45.067928,48.891098,46.123817,48.63274,45.772152,46.26585,47.762573,44.958748,48.858692,46.095097,44.166027,47.770393,44.938305,46.618179,46.269089,46.646008,42.232376,48.050095,41.677998,46.605553,43.240215,45.529667,46.835415,43.482029,43.017277
1029,48.55336,43.876919,44.860081,43.12355,45.351738,45.093704,49.077881,46.189175,48.889942,45.867088,46.398945,47.933594,44.988174,49.038235,46.101997,44.194611,47.903126,44.935135,46.817932,46.286804,46.775906,42.205551,48.273296,41.611477,46.734428,43.322308,45.650524,46.867481,43.441959,43.029583
1030,48.634609,43.790607,44.826477,43.028591,45.286755,44.933403,49.144512,46.10582,49.012157,45.843578,46.391022,47.985924,44.977348,49.163029,46.055939,44.123474,47.887161,44.979317,46.836967,46.293972,46.824867,42.009773,48.342247,41.43615,46.749557,43.24342,45.617146,46.813515,43.403419,43.004631
1031,48.69973,43.707062,44.760803,42.900032,45.191639,44.688618,49.161205,45.956154,49.079521,45.768417,46.322132,47.988556,44.948887,49.267616,45.985817,44.007462,47.806709,45.045094,46.778675,46.29678,46.840286,41.735916,48.346607,41.209221,46.716091,43.093056,45.516422,46.721024,43.364498,42.962967
1032,48.768021,43.619434,44.691921,42.765213,45.091888,44.431919,49.178696,45.799202,49.150158,45.689594,46.249882,47.991302,44.919041,49.377285,45.912285,43.885803,47.72234,45.114067,46.717533,46.299725,46.856449,41.448734,48.351177,40.971249,46.681,42.935364,45.410789,46.62402,43.323681,42.919266
1033,48.855099,43.594994,44.641273,42.706177,45.049129,44.310665,49.279964,45.743046,49.222099,45.664467,46.200176,48.044857,44.89196,49.476196,45.865135,43.791222,47.667931,45.088196,46.706009,46.315166,46.823654,41.327221,48.372059,40.80674,46.676411,42.831673,45.368191,46.595459,43.297688,42.809174
1034,48.963024,43.643383,44.612,42.734756,45.072224,44.346153,49.476707,45.803249,49.294933,45.701279,46.176804,48.156361,44.868279,49.561901,45.848713,43.728584,47.648411,44.953472,46.75161,46.344845,46.734829,41.397202,48.41151,40.728069,46.706921,42.79092,45.398399,46.645809,43.288956,42.623653
1035,49.075859,43.693977,44.58139,42.764629,45.096363,44.383259,49.682411,45.866192,49.371071,45.739758,46.152348,48.272945,44.843506,49.651505,45.831532,43.663074,47.628002,44.812607,46.799278,46.375866,46.641937,41.47036,48.452755,40.645805,46.738823,42.748299,45.429974,46.698448,43.279823,42.429676
1036,49.184082,43.752308,44.552235,42.767651,45.112698,44.455574,49.839703,45.895893,49.4426,45.780167,46.149502,48.378021,44.808857,49.736923,45.828907,43.609505,47.635956,44.690823,46.837124,46.406124,46.595749,41.4967,48.496052,40.582554,46.754486,42.705978,45.427177,46.733932,43.25882,42.257832
1037,49.267162,43.829418,44.530521,42.685398,45.102734,44.632206,49.828636,45.817558,49.492565,45.822723,46.215214,48.436504,44.746273,49.800766,45.872482,43.598854,47.732826,44.641182,46.840179,46.430969,46.701645,41.372395,48.541588,40.585514,46.717278,42.668678,45.315907,46.711704,43.202286,42.172596
1038,49.353802,43.90984,44.507866,42.599628,45.092335,44.816399,49.817085,45.735878,49.544678,45.8671,46.283737,48.497486,44.681011,49.86734,45.917927,43.587734,47.833847,44.589417,46.843361,46.456882,46.812069,41.24276,48.589081,40.588596,46.678474,42.62978,45.19986,46.688526,43.143318,42.083721
1039,49.446083,43.993942,44.485767,42.51239,45.084209,45.005329,49.808266,45.656677,49.597778,45.912254,46.356064,48.563557,44.617367,49.940254,45.968109,43.578251,47.939346,44.541225,46.847309,46.484539,46.927364,41.111664,48.639698,40.590939,46.642498,42.591663,45.084408,46.667881,43.082512,41.993813
1040,49.618484,44.08868,44.526085,42.514946,45.187893,45.065987,49.931458,45.82312,49.600765,45.911701,46.464684,48.731857,44.734875,50.157116,46.133572,43.655071,48.051922,44.731079,46.876781,46.538498,47.049305,41.147465,48.735653,40.55695,46.79073,42.653717,45.196323,46.792004,43.048946,42.017223
1041,49.799107,44.187939,44.568321,42.517616,45.296516,45.129543,50.06052,45.997498,49.603886,45.911114,46.578472,48.908184,44.85799,50.384323,46.306919,43.735546,48.169857,44.929985,46.90765,46.595028,47.177044,41.184971,48.836182,40.521332,46.946033,42.718727,45.31358,46.922039,43.013767,42.041752
1042,49.98856,44.292046,44.612614,42.52042,45.41045,45.196198,50.195896,46.180393,49.607159,45.910488,46.697826,49.093136,44.987122,50.622639,46.488747,43.819958,48.293564,45.138622,46.940037,46.65432,47.311028,41.224308,48.941628,40.483971,47.108932,42.786915,45.436573,47.058434,42.976871,42.067471
1043,50.145149,44.311157,44.625347,42.419495,45.439556,45.133324,50.3027,46.302925,49.780289,46.016987,46.753475,49.202858,44.975777,50.745586,46.574726,43.712521,48.360394,45.182487,47.010246,46.731674,47.410133,41.105587,49.024406,40.33437,47.181923,42.733398,45.418652,47.181324,43.024899,42.125004
1044,50.298679,44.307774,44.629936,42.286453,45.446602,45.032715,50.405727,46.413582,50.00631,46.156731,46.793812,49.296177,44.925667,50.841671,46.637787,43.548668,48.414204,45.183022,47.093422,46.816872,47.503441,40.939255,49.104126,40.148499,47.23312,42.644634,45.361603,47.305157,43.0979,42.193378
1045,50.460178,44.304214,44.63475,42.146488,45.454025,44.926872,50.514111,46.529995,50.244068,46.303734,46.836246,49.394352,44.872955,50.942745,46.704117,43.376297,48.470806,45.183582,47.180916,46.906502,47.601593,40.764263,49.187988,39.95295,47.286976,42.551254,45.301582,47.435429,43.174709,42.265297
1046,50.658604,44.237717,44.696377,42.139751,45.472252,44.898727,50.711243,46.604954,50.528717,46.378693,46.958351,49.507458,44.873425,51.054424,46.753296,43.282722,48.542915,45.293812,47.338428,47.04517,47.725349,40.681,49.417881,39.844963,47.419773,42.521206,45.364231,47.58247,43.217789,42.284008
1047,50.887722,44.120441,44.803806,42.239601,45.499249,44.932575,50.98053,46.647163,50.852512,46.3964,47.144909,49.633156,44.916485,51.175205,46.789017,43.251694,48.627846,45.492455,47.552872,47.223885,47.870289,40.670647,49.765953,39.806435,47.616501,42.541676,45.525394,47.743774,43.234097,42.26022
1048,51.127163,43.997887,44.916084,42.343945,45.527454,44.96796,51.261955,46.691277,51.190903,46.414913,47.339882,49.764526,44.961475,51.301445,46.826363,43.219265,48.71661,45.700047,47.776985,47.410656,48.021767,40.659832,50.129723,39.766163,47.822105,42.563057,45.693836,47.912346,43.251141,42.235367
1049,51.369209,44.015903,45.055172,42.488201,45.596619,45.026596,51.558708,46.759594,51.500816,46.488495,47.494881,49.943024,45.048031,51.46434,46.909065,43.288517,48.875179,45.86058,47.973335,47.599964,48.231461,40.661575,50.40514,39.74036,47.970524,42.606266,45.83839,48.079178,43.293598,42.20507
1050,51.606918,44.313473,45.242271,42.706345,45.744709,45.129272,51.874336,46.873489,51.741764,46.66898,47.564075,50.208458,45.21402,51.693932,47.078957,43.557739,49.166668,45.920971,48.106617,47.786846,48.548977,40.688313,50.49358,39.744446,47.999092,42.691284,45.929634,48.235989,43.385059,42.165123
1051,51.856632,44.626053,45.438793,42.935493,45.900261,45.237133,52.205883,46.993145,51.994865,46.85857,47.636761,50.487282,45.388382,51.935108,47.25742,43.84053,49.472866,45.984425,48.246632,47.983166,48.882507,40.716389,50.586491,39.748737,48.029118,42.780582,46.025494,48.400715,43.481121,42.123161
1052,52.078197,44.89217,45.62471,43.130703,46.045589,45.331406,52.520256,47.119686,52.218487,47.046017,47.697956,50.757381,45.542553,52.171638,47.425823,44.106987,49.761185,46.049828,48.36401,48.151443,49.168941,40.732948,50.682285,39.753712,48.053635,42.852924,46.117851,48.551025,43.575584,42.08342
1053,52.025452,44.736664,45.675163,43.017612,46.071003,45.297226,52.611351,47.257008,52.157394,47.159359,47.656261,50.879623,45.50148,52.300476,47.46838,44.171169,49.829266,46.109016,48.279858,48.062927,49.022732,40.660423,50.769299,39.762123,48.030476,42.779045,46.155987,48.54932,43.628845,42.07233
1054,51.970501,44.57465,45.727737,42.899776,46.097492,45.26162,52.706272,47.400097,52.093754,47.277466,47.612827,51.006996,45.458702,52.434738,47.512714,44.238049,49.900211,46.170692,48.192184,47.970699,48.870388,40.584862,50.859966,39.770889,48.006351,42.702072,46.195721,48.547543,43.684345,42.060783
1055,51.913189,44.405685,45.782558,42.77689,46.125107,45.22448,52.805244,47.549316,52.02737,47.400642,47.56752,51.139824,45.414074,52.574734,47.55896,44.3078,49.97419,46.235016,48.100742,47.874516,48.71151,40.506054,50.954514,39.780025,47.98119,42.621796,46.23716,48.545689,43.742233,42.048737
1056,52.204819,44.699837,45.811676,42.942429,46.398678,45.537903,52.891262,47.679867,52.287903,47.558178,47.723438,51.291389,45.611,52.910316,47.701653,44.339367,50.214966,46.361912,48.285488,47.988575,48.826645,40.518101,51.207401,39.882954,48.235085,42.624638,46.492668,48.792141,43.847694,42.263706
1057,52.546799,45.056744,45.839294,43.146267,46.710716,45.902813,52.979641,47.814095,52.595047,47.726322,47.90786,51.451599,45.842575,53.281662,47.860977,44.36821,50.484241,46.50111,48.50808,48.130276,48.976357,40.540459,51.4884,40.000488,48.530151,42.636547,46.78241,49.076118,43.962906,42.512543
1058,52.905739,45.431351,45.868286,43.360218,47.038231,46.285816,53.072411,47.95499,52.917419,47.902805,48.101429,51.619755,46.085621,53.671406,48.028202,44.398483,50.766857,46.647202,48.741695,48.279015,49.133476,40.563927,51.783333,40.123852,48.83984,42.649063,47.086521,49.374176,44.08382,42.773708
1059,53.104691,45.495144,45.925522,43.451347,47.15955,46.313835,53.312637,48.058514,53.220642,48.070492,48.242477,51.760849,46.305458,53.974098,48.177254,44.341122,50.956936,46.684834,49.005135,48.364017,49.378933,40.41914,52.084469,39.968124,49.076218,42.724648,47.227844,49.509117,44.166344,42.816364
1060,53.232124,45.410679,45.998051,43.48579,47.184788,46.171223,53.631001,48.146961,53.523365,48.23877,48.362247,51.892948,46.520405,54.243488,48.321812,44.239784,51.107807,46.671185,49.290558,48.420696,49.674114,40.188915,52.397278,39.673126,49.283989,42.832882,47.294609,49.569195,44.232708,42.75473
1061,53.366375,45.321671,46.074467,43.522083,47.211376,46.020981,53.966434,48.240166,53.842304,48.416058,48.488426,52.032127,46.74688,54.527309,48.474125,44.132999,51.26675,46.656788,49.591282,48.480415,49.985119,39.946335,52.726852,39.362301,49.502914,42.946918,47.364964,49.632481,44.302616,42.689777
1062,53.536621,45.223045,46.028374,43.455109,47.261425,45.968174,54.372875,48.390106,54.119312,48.475269,48.659046,52.324265,46.876377,54.765198,48.553185,44.019459,51.529194,46.619175,49.922176,48.61422,50.226341,39.756161,53.011982,39.002934,49.688477,42.877548,47.354702,49.667137,44.242081,42.466034
1063,53.746944,45.114578,45.837307,43.266411,47.338608,46.03215,54.857262,48.605141,54.341999,48.393089,48.879784,52.793652,46.888424,54.944626,48.543842,43.899685,51.910515,46.554565,50.283649,48.834007,50.380665,39.631382,53.239643,38.591606,49.831387,42.591148,47.248741,49.667194,44.027363,42.056984
1064,53.966385,45.0014,45.637955,43.06953,47.419128,46.098896,55.362633,48.829506,54.574337,48.307327,49.110104,53.283405,46.90099,55.131828,48.534092,43.774734,52.308361,46.48716,50.660789,49.063335,50.541676,39.501175,53.477188,38.162445,49.980492,42.292328,47.138172,49.667252,43.803318,41.630211
1065,54.30167,44.870747,45.536579,42.899765,47.495975,46.197441,55.763058,49.016445,54.876122,48.290989,49.357082,53.727482,46.884243,55.389843,48.569794,43.698658,52.618862,46.480118,50.997643,49.332527,50.699501,39.404453,53.712017,37.824623,50.130295,42.071068,47.081619,49.773914,43.639297,41.233543
1066,54.957935,44.698704,45.740509,42.827011,47.554966,46.383476,55.810699,49.073696,55.361439,48.486053,49.632759,53.994347,46.7803,55.839386,48.739815,43.777191,52.637753,46.656319,51.182953,49.698593,50.833794,39.417507,53.91803,37.792866,50.269047,42.103909,47.193409,50.193707,43.671299,40.962906
1067,55.639309,44.520077,45.952251,42.751472,47.616215,46.576653,55.860176,49.133144,55.865334,48.688599,49.918991,54.271446,46.672379,56.306126,48.916351,43.858749,52.657368,46.839283,51.375378,50.078693,50.973232,39.431046,54.131912,37.759884,50.413094,42.137993,47.309479,50.629585,43.704525,40.681911
1068,56.319794,44.348495,46.166676,42.666275,47.676357,46.764278,55.922138,49.195732,56.365131,48.893204,50.204422,54.556637,46.564331,56.785168,49.102097,43.94112,52.681198,47.02298,51.560978,50.453438,51.112774,39.435036,54.344753,37.723919,50.560474,42.176483,47.428841,51.070415,43.727757,40.405106
1069,56.463196,44.457157,46.275337,42.440922,47.667446,46.691242,56.202713,49.277683,56.39719,48.98584,50.256088,54.797138,46.53582,57.161057,49.342594,43.978542,52.776508,47.082657,51.460312,50.429386,51.148388,39.232845,54.37326,37.651768,50.666481,42.278908,47.52771,51.281521,43.521107,40.428265
1070,56.611759,44.569717,46.387901,42.207485,47.65823,46.61557,56.493355,49.362564,56.430412,49.081795,50.309589,55.046249,46.506306,57.550426,49.591717,44.017292,52.875237,47.144474,51.356052,50.404457,51.185299,39.023396,54.402779,37.577026,50.776272,42.385025,47.630123,51.500198,43.307045,40.452259
1071,56.765736,44.686413,46.504581,41.965523,47.648666,46.537155,56.794617,49.450546,56.46484,49.181263,50.365067,55.304485,46.4757,57.95401,49.84993,44.057465,52.977573,47.208553,51.247986,50.378635,51.223564,38.806293,54.433392,37.499561,50.890076,42.495007,47.736282,51.726868,43.085167,40.477131
1072,56.945774,44.687904,46.46336,41.736847,47.575367,46.449211,56.943451,49.421616,56.322708,49.107635,50.188999,55.663662,46.352432,58.053154,49.700294,43.838112,53.019638,47.041866,50.987045,50.288097,51.227692,38.292458,54.825466,37.413876,50.802788,42.362465,47.471645,51.827328,43.0895,40.483047
1073,57.136616,44.665657,46.388287,41.504002,47.486713,46.356617,57.065304,49.367653,56.139843,48.996048,49.959831,56.054535,46.206326,58.092415,49.461945,43.558556,53.050503,46.822514,50.686684,50.181469,51.224907,37.701832,55.304028,37.323914,50.671356,42.175869,47.122452,51.904758,43.140656,40.485229
1074,57.334782,44.64257,46.310333,41.262245,47.394661,46.26049,57.191833,49.311619,55.949955,48.880196,49.721882,56.460373,46.054604,58.133179,49.214458,43.268299,53.082565,46.594749,50.374798,50.070736,51.222008,37.088581,55.8009,37.230499,50.534866,41.982101,46.759895,51.985149,43.193768,40.487492
1075,57.560833,44.478672,46.013645,41.089493,47.231815,46.125057,57.410595,49.156162,56.287525,48.706684,49.670712,56.472862,45.894691,58.286991,49.017174,42.947475,53.240177,46.322872,50.292961,50.085129,51.33963,36.65617,56.042168,37.035515,50.500793,41.702991,46.640869,51.830448,43.083942,40.432198
1076,57.809357,44.222244,45.572258,40.956715,47.020756,45.961853,57.692398,48.934517,56.9659,48.493011,49.736576,56.23687,45.726154,58.515587,48.847446,42.600475,53.480534,46.017273,50.354855,50.178967,51.536007,36.328876,56.126923,36.772129,50.530762,41.363918,46.673351,51.523724,42.868713,40.33931
1077,58.069664,43.953659,45.109978,40.817635,46.799679,45.790936,57.987545,48.702374,57.676437,48.269234,49.805573,55.989697,45.549633,58.755005,48.669659,42.237034,53.732307,45.697178,50.419704,50.277241,51.741676,35.986084,56.215702,36.496265,50.562153,41.008793,46.707359,51.202465,42.643288,40.242023
1078,58.248386,43.688335,44.962231,40.720127,46.681732,45.647247,58.291794,48.551765,58.165524,48.047665,49.9025,55.958057,45.344173,58.885868,48.616405,41.893078,53.864807,45.510841,50.543007,50.282383,51.84729,35.768772,56.349056,36.000191,50.545059,40.717106,46.662571,50.976433,42.386093,40.003883
1079,58.302284,43.435112,45.280682,40.686394,46.718575,45.547554,58.601036,48.525112,58.315807,47.835522,50.037746,56.243923,45.101852,58.853607,48.747574,41.587238,53.81847,45.526119,50.748787,50.15052,51.802971,35.741802,56.544224,35.194313,50.45718,40.526676,46.503242,50.896515,42.089329,39.565372
